index,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,VALUE
371,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2001,7.14450237
372,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2002,7.465680314
373,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2003,6.255745721
374,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2004,8.179487179
375,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2005,7.823613087
376,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2006,8.496780719
377,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2007,8.112035156
378,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2008,7.491672082
379,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2009,8.124082393
380,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2010,7.285795757
381,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2011,8.921360624
382,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2012,9.105492182
383,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2013,8.63256785
384,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2014,8.748971193
385,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2015,8.354440892
386,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2016,8.578659978
387,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2017,8.636097422
388,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2018,8.690136071
389,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2019,8.736676864
390,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2020,8.788857276
391,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2021,8.836203651
392,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2022,8.888598195
393,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2023,8.939707665
394,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2024,8.991344447
395,NZL,CROPYIELD,WHEAT,TONNE_HA,A,2025,9.045910652
396,TUR,CROPYIELD,RICE,TONNE_HA,A,1990,3
397,TUR,CROPYIELD,RICE,TONNE_HA,A,1991,2.849999905
398,TUR,CROPYIELD,RICE,TONNE_HA,A,1992,3
399,TUR,CROPYIELD,RICE,TONNE_HA,A,1993,3
400,TUR,CROPYIELD,RICE,TONNE_HA,A,1994,2.926829338
401,TUR,CROPYIELD,RICE,TONNE_HA,A,1995,2.400000095
402,TUR,CROPYIELD,RICE,TONNE_HA,A,1996,3.054545403
403,TUR,CROPYIELD,RICE,TONNE_HA,A,1997,3
404,TUR,CROPYIELD,RICE,TONNE_HA,A,1998,3.150000095
405,TUR,CROPYIELD,RICE,TONNE_HA,A,1999,3.13846159
406,TUR,CROPYIELD,RICE,TONNE_HA,A,2000,3.620689631
407,TUR,CROPYIELD,RICE,TONNE_HA,A,2001,3.661016941
408,TUR,CROPYIELD,RICE,TONNE_HA,A,2002,3.599999905
409,TUR,CROPYIELD,RICE,TONNE_HA,A,2003,3.433846235
410,TUR,CROPYIELD,RICE,TONNE_HA,A,2004,4.199999809
411,TUR,CROPYIELD,RICE,TONNE_HA,A,2005,4.235294342
412,TUR,CROPYIELD,RICE,TONNE_HA,A,2006,4.21818161
413,TUR,CROPYIELD,RICE,TONNE_HA,A,2007,4.136170387
414,TUR,CROPYIELD,RICE,TONNE_HA,A,2008,4.518000126
415,TUR,CROPYIELD,RICE,TONNE_HA,A,2009,4.668049812
416,TUR,CROPYIELD,RICE,TONNE_HA,A,2010,5.21212101
417,TUR,CROPYIELD,RICE,TONNE_HA,A,2011,5.43259573
418,TUR,CROPYIELD,RICE,TONNE_HA,A,2012,4.411027431
419,TUR,CROPYIELD,RICE,TONNE_HA,A,2013,4.882459164
420,TUR,CROPYIELD,RICE,TONNE_HA,A,2014,4.581416607
421,TUR,CROPYIELD,RICE,TONNE_HA,A,2015,4.762726307
422,TUR,CROPYIELD,RICE,TONNE_HA,A,2016,4.786451033
423,TUR,CROPYIELD,RICE,TONNE_HA,A,2017,4.811900863
424,TUR,CROPYIELD,RICE,TONNE_HA,A,2018,4.834472858
425,TUR,CROPYIELD,RICE,TONNE_HA,A,2019,4.858349121
426,TUR,CROPYIELD,RICE,TONNE_HA,A,2020,4.881712641
427,TUR,CROPYIELD,RICE,TONNE_HA,A,2021,4.904984522
428,TUR,CROPYIELD,RICE,TONNE_HA,A,2022,4.928504078
429,TUR,CROPYIELD,RICE,TONNE_HA,A,2023,4.952459746
430,TUR,CROPYIELD,RICE,TONNE_HA,A,2024,4.976357373
431,TUR,CROPYIELD,RICE,TONNE_HA,A,2025,5.000106093
432,TUR,CROPYIELD,WHEAT,TONNE_HA,A,1990,2.122773647
433,TUR,CROPYIELD,WHEAT,TONNE_HA,A,1991,2.127422333
434,TUR,CROPYIELD,WHEAT,TONNE_HA,A,1992,2.039269447
435,TUR,CROPYIELD,WHEAT,TONNE_HA,A,1993,2.163030148
436,TUR,CROPYIELD,WHEAT,TONNE_HA,A,1994,1.787142873
437,TUR,CROPYIELD,WHEAT,TONNE_HA,A,1995,1.916489363
438,TUR,CROPYIELD,WHEAT,TONNE_HA,A,1996,1.980213881
439,TUR,CROPYIELD,WHEAT,TONNE_HA,A,1997,1.996788025
440,TUR,CROPYIELD,WHEAT,TONNE_HA,A,1998,2.234042645
441,TUR,CROPYIELD,WHEAT,TONNE_HA,A,1999,2.080924749
442,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2000,2.234999895
443,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2001,2.032834291
444,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2002,2.096774101
445,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2003,2.087912083
446,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2004,2.258064508
447,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2005,2.324324369
448,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2006,2.35689044
449,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2007,2.128179789
450,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2008,2.198887587
451,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2009,2.543209791
452,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2010,2.427989721
453,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2011,2.69268775
454,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2012,2.669322729
455,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2013,2.83674264
456,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2014,2.399292946
457,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2015,2.86649251
458,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2016,2.906470361
459,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2017,2.949651428
460,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2018,2.990326826
461,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2019,3.029134383
462,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2020,3.070152091
463,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2021,3.112283643
464,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2022,3.15548948
465,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2023,3.199258541
466,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2024,3.243563793
467,TUR,CROPYIELD,WHEAT,TONNE_HA,A,2025,3.28867174
468,USA,CROPYIELD,RICE,TONNE_HA,A,1990,4.313679495
469,USA,CROPYIELD,RICE,TONNE_HA,A,1991,4.468591305
470,USA,CROPYIELD,RICE,TONNE_HA,A,1992,4.473427756
471,USA,CROPYIELD,RICE,TONNE_HA,A,1993,4.301206606
472,USA,CROPYIELD,RICE,TONNE_HA,A,1994,4.651017746
473,USA,CROPYIELD,RICE,TONNE_HA,A,1995,4.383547342
474,USA,CROPYIELD,RICE,TONNE_HA,A,1996,4.774139703
475,USA,CROPYIELD,RICE,TONNE_HA,A,1997,4.600713224
476,USA,CROPYIELD,RICE,TONNE_HA,A,1998,4.416711249
477,USA,CROPYIELD,RICE,TONNE_HA,A,1999,4.575816103
478,USA,CROPYIELD,RICE,TONNE_HA,A,2000,4.897827885
479,USA,CROPYIELD,RICE,TONNE_HA,A,2001,5.068125667
480,USA,CROPYIELD,RICE,TONNE_HA,A,2002,5.132622749
481,USA,CROPYIELD,RICE,TONNE_HA,A,2003,5.20437754
482,USA,CROPYIELD,RICE,TONNE_HA,A,2004,5.454198728
483,USA,CROPYIELD,RICE,TONNE_HA,A,2005,5.184481091
484,USA,CROPYIELD,RICE,TONNE_HA,A,2006,5.34540167
485,USA,CROPYIELD,RICE,TONNE_HA,A,2007,5.628139108
486,USA,CROPYIELD,RICE,TONNE_HA,A,2008,5.33249693
487,USA,CROPYIELD,RICE,TONNE_HA,A,2009,5.533748085
488,USA,CROPYIELD,RICE,TONNE_HA,A,2010,5.23880505
489,USA,CROPYIELD,RICE,TONNE_HA,A,2011,5.505432839
490,USA,CROPYIELD,RICE,TONNE_HA,A,2012,5.807162182
491,USA,CROPYIELD,RICE,TONNE_HA,A,2013,6.000846211
492,USA,CROPYIELD,RICE,TONNE_HA,A,2014,5.916056097
493,USA,CROPYIELD,RICE,TONNE_HA,A,2015,5.814540869
494,USA,CROPYIELD,RICE,TONNE_HA,A,2016,5.927759031
495,USA,CROPYIELD,RICE,TONNE_HA,A,2017,5.975586622
496,USA,CROPYIELD,RICE,TONNE_HA,A,2018,6.00832079
497,USA,CROPYIELD,RICE,TONNE_HA,A,2019,6.039212322
498,USA,CROPYIELD,RICE,TONNE_HA,A,2020,6.066292152
499,USA,CROPYIELD,RICE,TONNE_HA,A,2021,6.099415653
500,USA,CROPYIELD,RICE,TONNE_HA,A,2022,6.128400861
501,USA,CROPYIELD,RICE,TONNE_HA,A,2023,6.161591334
502,USA,CROPYIELD,RICE,TONNE_HA,A,2024,6.18842259
503,USA,CROPYIELD,RICE,TONNE_HA,A,2025,6.220859625
504,USA,CROPYIELD,WHEAT,TONNE_HA,A,1990,2.656878787
505,USA,CROPYIELD,WHEAT,TONNE_HA,A,1991,2.303894729
506,USA,CROPYIELD,WHEAT,TONNE_HA,A,1992,2.641679244
507,USA,CROPYIELD,WHEAT,TONNE_HA,A,1993,2.570374377
508,USA,CROPYIELD,WHEAT,TONNE_HA,A,1994,2.525757831
509,USA,CROPYIELD,WHEAT,TONNE_HA,A,1995,2.410248942
510,USA,CROPYIELD,WHEAT,TONNE_HA,A,1996,2.438847895
511,USA,CROPYIELD,WHEAT,TONNE_HA,A,1997,2.657416814
512,USA,CROPYIELD,WHEAT,TONNE_HA,A,1998,2.903461537
513,USA,CROPYIELD,WHEAT,TONNE_HA,A,1999,2.868834249
514,USA,CROPYIELD,WHEAT,TONNE_HA,A,2000,2.822049918
515,USA,CROPYIELD,WHEAT,TONNE_HA,A,2001,2.700340125
516,USA,CROPYIELD,WHEAT,TONNE_HA,A,2002,2.377313264
517,USA,CROPYIELD,WHEAT,TONNE_HA,A,2003,2.969978933
518,USA,CROPYIELD,WHEAT,TONNE_HA,A,2004,2.90259524
519,USA,CROPYIELD,WHEAT,TONNE_HA,A,2005,2.825656833
520,USA,CROPYIELD,WHEAT,TONNE_HA,A,2006,2.603858519
521,USA,CROPYIELD,WHEAT,TONNE_HA,A,2007,2.725682986
522,USA,CROPYIELD,WHEAT,TONNE_HA,A,2008,3.017283402
523,USA,CROPYIELD,WHEAT,TONNE_HA,A,2009,2.989276163
524,USA,CROPYIELD,WHEAT,TONNE_HA,A,2010,3.118174554
525,USA,CROPYIELD,WHEAT,TONNE_HA,A,2011,2.941722057
526,USA,CROPYIELD,WHEAT,TONNE_HA,A,2012,3.103513272
527,USA,CROPYIELD,WHEAT,TONNE_HA,A,2013,3.169601911
528,USA,CROPYIELD,WHEAT,TONNE_HA,A,2014,2.936476321
529,USA,CROPYIELD,WHEAT,TONNE_HA,A,2015,2.929958655
530,USA,CROPYIELD,WHEAT,TONNE_HA,A,2016,3.085502638
531,USA,CROPYIELD,WHEAT,TONNE_HA,A,2017,3.11453598
532,USA,CROPYIELD,WHEAT,TONNE_HA,A,2018,3.139950531
533,USA,CROPYIELD,WHEAT,TONNE_HA,A,2019,3.162262841
534,USA,CROPYIELD,WHEAT,TONNE_HA,A,2020,3.18550663
535,USA,CROPYIELD,WHEAT,TONNE_HA,A,2021,3.207878544
536,USA,CROPYIELD,WHEAT,TONNE_HA,A,2022,3.230800797
537,USA,CROPYIELD,WHEAT,TONNE_HA,A,2023,3.253665356
538,USA,CROPYIELD,WHEAT,TONNE_HA,A,2024,3.284317191
539,USA,CROPYIELD,WHEAT,TONNE_HA,A,2025,3.299785191
540,DZA,CROPYIELD,RICE,TONNE_HA,A,1990,0.699999988
541,DZA,CROPYIELD,RICE,TONNE_HA,A,1991,0.699999988
542,DZA,CROPYIELD,RICE,TONNE_HA,A,1992,0.699999988
543,DZA,CROPYIELD,RICE,TONNE_HA,A,1993,0.699999988
544,DZA,CROPYIELD,RICE,TONNE_HA,A,1994,0.699999988
545,DZA,CROPYIELD,RICE,TONNE_HA,A,1995,0.699999988
546,DZA,CROPYIELD,RICE,TONNE_HA,A,1996,0.699999988
547,DZA,CROPYIELD,RICE,TONNE_HA,A,1997,0.699999988
548,DZA,CROPYIELD,RICE,TONNE_HA,A,1998,0.699999988
549,DZA,CROPYIELD,RICE,TONNE_HA,A,1999,0.699999988
550,DZA,CROPYIELD,RICE,TONNE_HA,A,2000,0.699999988
551,DZA,CROPYIELD,RICE,TONNE_HA,A,2001,0.699999988
552,DZA,CROPYIELD,RICE,TONNE_HA,A,2002,0.699999988
553,DZA,CROPYIELD,RICE,TONNE_HA,A,2003,0.699999988
554,DZA,CROPYIELD,RICE,TONNE_HA,A,2004,0.699999988
555,DZA,CROPYIELD,RICE,TONNE_HA,A,2005,0.699999988
556,DZA,CROPYIELD,RICE,TONNE_HA,A,2006,0.699999988
557,DZA,CROPYIELD,RICE,TONNE_HA,A,2007,0.699999988
558,DZA,CROPYIELD,RICE,TONNE_HA,A,2008,0.699999988
559,DZA,CROPYIELD,RICE,TONNE_HA,A,2009,0.699999988
560,DZA,CROPYIELD,RICE,TONNE_HA,A,2010,0.699999988
561,DZA,CROPYIELD,RICE,TONNE_HA,A,2011,0.699999988
562,DZA,CROPYIELD,RICE,TONNE_HA,A,2012,0.699999988
563,DZA,CROPYIELD,RICE,TONNE_HA,A,2013,0.699999988
564,DZA,CROPYIELD,RICE,TONNE_HA,A,2014,0.699999988
565,DZA,CROPYIELD,RICE,TONNE_HA,A,2015,0.699999988
566,DZA,CROPYIELD,RICE,TONNE_HA,A,2016,0.720275991
567,DZA,CROPYIELD,RICE,TONNE_HA,A,2017,0.731543933
568,DZA,CROPYIELD,RICE,TONNE_HA,A,2018,0.742755244
569,DZA,CROPYIELD,RICE,TONNE_HA,A,2019,0.753771444
570,DZA,CROPYIELD,RICE,TONNE_HA,A,2020,0.764703454
571,DZA,CROPYIELD,RICE,TONNE_HA,A,2021,0.77630333
572,DZA,CROPYIELD,RICE,TONNE_HA,A,2022,0.788219597
573,DZA,CROPYIELD,RICE,TONNE_HA,A,2023,0.800403103
574,DZA,CROPYIELD,RICE,TONNE_HA,A,2024,0.812618357
575,DZA,CROPYIELD,RICE,TONNE_HA,A,2025,0.824800988
576,DZA,CROPYIELD,WHEAT,TONNE_HA,A,1990,0.631313145
577,DZA,CROPYIELD,WHEAT,TONNE_HA,A,1991,1.080971718
578,DZA,CROPYIELD,WHEAT,TONNE_HA,A,1992,0.994047642
579,DZA,CROPYIELD,WHEAT,TONNE_HA,A,1993,0.810358584
580,DZA,CROPYIELD,WHEAT,TONNE_HA,A,1994,0.799552083
581,DZA,CROPYIELD,WHEAT,TONNE_HA,A,1995,0.892325997
582,DZA,CROPYIELD,WHEAT,TONNE_HA,A,1996,1.30890739
583,DZA,CROPYIELD,WHEAT,TONNE_HA,A,1997,0.802424252
584,DZA,CROPYIELD,WHEAT,TONNE_HA,A,1998,0.884749711
585,DZA,CROPYIELD,WHEAT,TONNE_HA,A,1999,1.071428537
586,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2000,0.918984294
587,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2001,1.110566497
588,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2002,1.074391961
589,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2003,1.452101707
590,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2004,1.300999999
591,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2005,1.505610943
592,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2006,1.506726503
593,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2007,1.274175882
594,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2008,1.103277087
595,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2009,1.873684168
596,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2010,1.549999952
597,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2011,1.375
598,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2012,1.728520632
599,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2013,1.677681804
600,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2014,1
601,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2015,1.200000048
602,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2016,1.225200048
603,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2017,1.251656045
604,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2018,1.277761017
605,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2019,1.30330453
606,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2020,1.330062253
607,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2021,1.357617175
608,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2022,1.385951369
609,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2023,1.414879048
610,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2024,1.4443745
611,DZA,CROPYIELD,WHEAT,TONNE_HA,A,2025,1.474583225
612,ARG,CROPYIELD,RICE,TONNE_HA,A,1990,3.466063873
613,ARG,CROPYIELD,RICE,TONNE_HA,A,1991,3.02061123
614,ARG,CROPYIELD,RICE,TONNE_HA,A,1992,2.828499821
615,ARG,CROPYIELD,RICE,TONNE_HA,A,1993,2.794679496
616,ARG,CROPYIELD,RICE,TONNE_HA,A,1994,3.269695571
617,ARG,CROPYIELD,RICE,TONNE_HA,A,1995,3.317547809
618,ARG,CROPYIELD,RICE,TONNE_HA,A,1996,4.052480397
619,ARG,CROPYIELD,RICE,TONNE_HA,A,1997,3.004464286
620,ARG,CROPYIELD,RICE,TONNE_HA,A,1998,5.109004739
621,ARG,CROPYIELD,RICE,TONNE_HA,A,1999,2.034602076
622,ARG,CROPYIELD,RICE,TONNE_HA,A,2000,3.015957447
623,ARG,CROPYIELD,RICE,TONNE_HA,A,2001,3.066225166
624,ARG,CROPYIELD,RICE,TONNE_HA,A,2002,3.766129032
625,ARG,CROPYIELD,RICE,TONNE_HA,A,2003,5.621212121
626,ARG,CROPYIELD,RICE,TONNE_HA,A,2004,4.041420118
627,ARG,CROPYIELD,RICE,TONNE_HA,A,2005,4.835443038
628,ARG,CROPYIELD,RICE,TONNE_HA,A,2006,4.088757396
629,ARG,CROPYIELD,RICE,TONNE_HA,A,2007,4.93902439
630,ARG,CROPYIELD,RICE,TONNE_HA,A,2008,4.763736264
631,ARG,CROPYIELD,RICE,TONNE_HA,A,2009,3.583756345
632,ARG,CROPYIELD,RICE,TONNE_HA,A,2010,5.2
633,ARG,CROPYIELD,RICE,TONNE_HA,A,2011,3.922178988
634,ARG,CROPYIELD,RICE,TONNE_HA,A,2012,4.314893617
635,ARG,CROPYIELD,RICE,TONNE_HA,A,2013,4.426724138
636,ARG,CROPYIELD,RICE,TONNE_HA,A,2014,4.172839506
637,ARG,CROPYIELD,RICE,TONNE_HA,A,2015,3.836206897
638,ARG,CROPYIELD,RICE,TONNE_HA,A,2016,4.695931149
639,ARG,CROPYIELD,RICE,TONNE_HA,A,2017,4.777338781
640,ARG,CROPYIELD,RICE,TONNE_HA,A,2018,4.827678526
641,ARG,CROPYIELD,RICE,TONNE_HA,A,2019,4.873882897
642,ARG,CROPYIELD,RICE,TONNE_HA,A,2020,4.917078397
643,ARG,CROPYIELD,RICE,TONNE_HA,A,2021,4.964170381
644,ARG,CROPYIELD,RICE,TONNE_HA,A,2022,5.015927287
645,ARG,CROPYIELD,RICE,TONNE_HA,A,2023,5.061587734
646,ARG,CROPYIELD,RICE,TONNE_HA,A,2024,5.108381211
647,ARG,CROPYIELD,RICE,TONNE_HA,A,2025,5.154695082
648,ARG,CROPYIELD,WHEAT,TONNE_HA,A,1990,1.912280702
649,ARG,CROPYIELD,WHEAT,TONNE_HA,A,1991,2.172307692
650,ARG,CROPYIELD,WHEAT,TONNE_HA,A,1992,2.320564042
651,ARG,CROPYIELD,WHEAT,TONNE_HA,A,1993,2.012083333
652,ARG,CROPYIELD,WHEAT,TONNE_HA,A,1994,2.165900383
653,ARG,CROPYIELD,WHEAT,TONNE_HA,A,1995,1.92755102
654,ARG,CROPYIELD,WHEAT,TONNE_HA,A,1996,2.241408451
655,ARG,CROPYIELD,WHEAT,TONNE_HA,A,1997,2.631578947
656,ARG,CROPYIELD,WHEAT,TONNE_HA,A,1998,2.431372549
657,ARG,CROPYIELD,WHEAT,TONNE_HA,A,1999,2.55
658,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2000,2.490636704
659,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2001,2.387640449
660,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2002,2.235526316
661,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2003,2.03322314
662,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2004,2.539145597
663,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2005,2.630893505
664,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2006,2.531256281
665,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2007,2.748823134
666,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2008,1.963921467
667,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2009,2.75871248
668,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2010,3.485242135
669,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2011,2.751788663
670,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2012,3.225088968
671,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2013,2.65783372
672,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2014,2.662416691
673,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2015,2.595400556
674,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2016,2.638550322
675,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2017,2.663782817
676,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2018,2.684274241
677,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2019,2.70221829
678,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2020,2.72538127
679,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2021,2.743683462
680,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2022,2.765473958
681,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2023,2.786651466
682,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2024,2.808449774
683,ARG,CROPYIELD,WHEAT,TONNE_HA,A,2025,2.831223585
684,BGD,CROPYIELD,RICE,TONNE_HA,A,1990,1.711194515
685,BGD,CROPYIELD,RICE,TONNE_HA,A,1991,1.780355096
686,BGD,CROPYIELD,RICE,TONNE_HA,A,1992,1.802014112
687,BGD,CROPYIELD,RICE,TONNE_HA,A,1993,1.839229703
688,BGD,CROPYIELD,RICE,TONNE_HA,A,1994,1.700282812
689,BGD,CROPYIELD,RICE,TONNE_HA,A,1995,1.779187202
690,BGD,CROPYIELD,RICE,TONNE_HA,A,1996,1.855187654
691,BGD,CROPYIELD,RICE,TONNE_HA,A,1997,1.837873936
692,BGD,CROPYIELD,RICE,TONNE_HA,A,1998,1.967642903
693,BGD,CROPYIELD,RICE,TONNE_HA,A,1999,2.154186249
694,BGD,CROPYIELD,RICE,TONNE_HA,A,2000,2.323437691
695,BGD,CROPYIELD,RICE,TONNE_HA,A,2001,2.279571772
696,BGD,CROPYIELD,RICE,TONNE_HA,A,2002,2.338391304
697,BGD,CROPYIELD,RICE,TONNE_HA,A,2003,2.419627428
698,BGD,CROPYIELD,RICE,TONNE_HA,A,2004,2.357002497
699,BGD,CROPYIELD,RICE,TONNE_HA,A,2005,2.507902622
700,BGD,CROPYIELD,RICE,TONNE_HA,A,2006,2.534466028
701,BGD,CROPYIELD,RICE,TONNE_HA,A,2007,2.555897474
702,BGD,CROPYIELD,RICE,TONNE_HA,A,2008,2.799230576
703,BGD,CROPYIELD,RICE,TONNE_HA,A,2009,2.791941166
704,BGD,CROPYIELD,RICE,TONNE_HA,A,2010,2.876681805
705,BGD,CROPYIELD,RICE,TONNE_HA,A,2011,2.937612534
706,BGD,CROPYIELD,RICE,TONNE_HA,A,2012,2.947263241
707,BGD,CROPYIELD,RICE,TONNE_HA,A,2013,3.009192467
708,BGD,CROPYIELD,RICE,TONNE_HA,A,2014,3.037854195
709,BGD,CROPYIELD,RICE,TONNE_HA,A,2015,3.038159847
710,BGD,CROPYIELD,RICE,TONNE_HA,A,2016,3.069340918
711,BGD,CROPYIELD,RICE,TONNE_HA,A,2017,3.100982097
712,BGD,CROPYIELD,RICE,TONNE_HA,A,2018,3.131686341
713,BGD,CROPYIELD,RICE,TONNE_HA,A,2019,3.162751278
714,BGD,CROPYIELD,RICE,TONNE_HA,A,2020,3.193662978
715,BGD,CROPYIELD,RICE,TONNE_HA,A,2021,3.224651566
716,BGD,CROPYIELD,RICE,TONNE_HA,A,2022,3.255739989
717,BGD,CROPYIELD,RICE,TONNE_HA,A,2023,3.287035022
718,BGD,CROPYIELD,RICE,TONNE_HA,A,2024,3.318144064
719,BGD,CROPYIELD,RICE,TONNE_HA,A,2025,3.349214093
720,BGD,CROPYIELD,WHEAT,TONNE_HA,A,1990,1.503378391
721,BGD,CROPYIELD,WHEAT,TONNE_HA,A,1991,1.676126838
722,BGD,CROPYIELD,WHEAT,TONNE_HA,A,1992,1.852173924
723,BGD,CROPYIELD,WHEAT,TONNE_HA,A,1993,1.846153855
724,BGD,CROPYIELD,WHEAT,TONNE_HA,A,1994,1.839024425
725,BGD,CROPYIELD,WHEAT,TONNE_HA,A,1995,1.948356867
726,BGD,CROPYIELD,WHEAT,TONNE_HA,A,1996,1.952924371
727,BGD,CROPYIELD,WHEAT,TONNE_HA,A,1997,2.053672314
728,BGD,CROPYIELD,WHEAT,TONNE_HA,A,1998,2.239751577
729,BGD,CROPYIELD,WHEAT,TONNE_HA,A,1999,2.16271615
730,BGD,CROPYIELD,WHEAT,TONNE_HA,A,2000,2.21035099
731,BGD,CROPYIELD,WHEAT,TONNE_HA,A,2001,2.164294958
732,BGD,CROPYIELD,WHEAT,TONNE_HA,A,2002,2.164420366
733,BGD,CROPYIELD,WHEAT,TONNE_HA,A,2003,2.132715225
734,BGD,CROPYIELD,WHEAT,TONNE_HA,A,2004,1.952685475
735,BGD,CROPYIELD,WHEAT,TONNE_HA,A,2005,1.747783422
736,BGD,CROPYIELD,WHEAT,TONNE_HA,A,2006,1.534446716
737,BGD,CROPYIELD,WHEAT,TONNE_HA,A,2007,1.847117782
738,BGD,CROPYIELD,WHEAT,TONNE_HA,A,2008,2.175257683
739,BGD,CROPYIELD,WHEAT,TONNE_HA,A,2009,2.151545763
